Geneid,Length
130542274:gene-LOC130542274:LOC130542274,1057
113270488:gene-AADACL4:AADACL4,1647
113270697:gene-AADACL3:AADACL3,1203
113270666:gene-CFAP107:CFAP107,3138
125283086:gene-LOC125283086:LOC125283086,825
113270487:gene-LRRC38:LRRC38,2805
113270486:gene-PDPN:PDPN,2470
113270485:gene-PRDM2:PRDM2,12401
130542323:gene-LOC130542323:LOC130542323,66868
113270714:gene-LOC113270714:LOC113270714,107
113270482:gene-KAZN:KAZN,9852
113270481:gene-TMEM51:TMEM51,2398
113270480:gene-FHAD1:FHAD1,5328
130542324:gene-LOC130542324:LOC130542324,7009
113270478:gene-EFHD2:EFHD2,2392
113270477:gene-LOC113270477:LOC113270477,3216
113270476:gene-CASP9:CASP9,2656
113270474:gene-DNAJC16:DNAJC16,5487
113270718:gene-TRNAK-CUU-32:TRNAK-CUU,73
113270475:gene-AGMAT:AGMAT,1483
113270472:gene-DDI2:DDI2,12945
113270704:nbis-pseudogene-2658:LOC113270704,468
130542325:gene-LOC130542325:LOC130542325,2778
113270664:gene-PLEKHM2:PLEKHM2,4173
130542326:gene-LOC130542326:LOC130542326,11916
130542327:gene-LOC130542327:LOC130542327,1473
113270470:gene-SLC25A34:SLC25A34,2457
113270469:gene-TMEM82:TMEM82,1587
113270468:gene-FBLIM1:FBLIM1,2878
113270709:gene-LOC113270709:LOC113270709,133
113270463:gene-SPEN:SPEN,14945
113270465:gene-ZBTB17:ZBTB17,4099
130542331:gene-LOC130542331:LOC130542331,3598
113270694:gene-SRARP:SRARP,1014
113270462:gene-HSPB7:HSPB7,2285
113270460:gene-CLCNKB:CLCNKB,2599
113270461:gene-FAM131C:FAM131C,1518
113270459:gene-EPHA2:EPHA2,3917
113270458:gene-ARHGEF19:ARHGEF19,9557
113270457:gene-CPLANE2:CPLANE2,1367
113270456:gene-LOC113270456:LOC113270456,690
113270454:gene-FBXO42:FBXO42,2664
130542276:gene-LOC130542276:LOC130542276,9230
113270453:gene-SZRD1:SZRD1,3628
113270663:gene-SPATA21:SPATA21,2184
113270452:gene-NECAP2:NECAP2,2060
113270450:gene-CROCC:CROCC,7784
113270451:gene-MFAP2:MFAP2,1101
113270448:gene-ATP13A2:ATP13A2,4017
113270710:gene-LOC113270710:LOC113270710,89
113270447:gene-SDHB:SDHB,1120
113270446:gene-PADI2:PADI2,4911
113270708:gene-LOC113270708:LOC113270708,127
113270445:gene-PADI1:PADI1,2422
113270444:gene-PADI3:PADI3,3102
113270443:gene-PADI4:PADI4,5672
113270662:gene-PADI6:PADI6,2299
113270442:gene-RCC2:RCC2,4186
113270439:gene-ARHGEF10L:ARHGEF10L,6036
130542271:gene-LOC130542271:LOC130542271,3594
113270441:gene-LOC113270441:LOC113270441,6453
113270692:gene-ACTL8:ACTL8,1101
113270661:gene-IGSF21:IGSF21,1653
113270438:gene-KLHDC7A:KLHDC7A,6081
113270437:gene-PAX7:PAX7,5285
113270691:gene-TAS1R2:TAS1R2,2514
113270436:gene-ALDH4A1:ALDH4A1,3358
113270435:gene-IFFO2:IFFO2,6201
113270717:gene-TRNAT-CGU-6:TRNAT-CGU,73
113270433:gene-UBR4:UBR4,16098
123002164:gene-LOC123002164:LOC123002164,2189
113270431:gene-EMC1:EMC1,4426
113270432:gene-MRTO4:MRTO4,967
113249594:gene-LOC113249594:LOC113249594,2281
125283075:gene-LOC125283075:LOC125283075,2293
113268586:gene-LOC113268586:LOC113268586,3328
113268585:gene-SLC66A1:SLC66A1,4804
113268584:gene-CAPZB:CAPZB,1779
113268579:gene-LOC113268579:LOC113268579,409
113268578:gene-MICOS10:MICOS10,2827
113268576:gene-NBL1:NBL1,2081
113268575:gene-HTR6:HTR6,2983
113268573:gene-TMCO4:TMCO4,5343
113268572:gene-RNF186:RNF186,894
113268571:gene-OTUD3:OTUD3,6174
113268622:gene-LOC113268622:LOC113268622,774
113268621:gene-PLA2G5:PLA2G5,499
113268620:gene-PLA2G2D:PLA2G2D,1905
113268619:gene-PLA2G2F:PLA2G2F,2849
113268224:gene-PLA2G2C:PLA2G2C,3376
113268569:gene-UBXN10:UBXN10,5250
113268568:gene-VWA5B1:VWA5B1,3675
113268567:gene-CAMK2N1:CAMK2N1,1599
113268565:gene-MUL1:MUL1,2458
113268564:gene-FAM43B:FAM43B,2743
113268562:gene-CDA:CDA,5292
130542264:gene-LOC130542264:LOC130542264,3218
113268560:gene-PINK1:PINK1,2242
113268190:nbis-pseudogene-2427:LOC113268190,770
113268561:gene-DDOST:DDOST,1710
130542265:gene-LOC130542265:LOC130542265,4001
113268559:gene-KIF17:KIF17,3818
113268558:gene-SH2D5:SH2D5,1387
113268556:gene-HP1BP3:HP1BP3,4130
113268553:gene-EIF4G3:EIF4G3,7103
113268552:gene-ECE1:ECE1,8356
125283087:gene-TRNAE-CUC-35:TRNAE-CUC,73
113268551:gene-ALPL:ALPL,3052
113268549:gene-RAP1GAP:RAP1GAP,4311
113268547:gene-USP48:USP48,4116
113268548:nbis-pseudogene-2460:LOC113268548,580
123002006:nbis-pseudogene-2974:LOC123002006,366
113268618:gene-LDLRAD2:LDLRAD2,1056
113268545:gene-HSPG2:HSPG2,14406
113268617:gene-LOC113268617:LOC113268617,958
113268616:nbis-pseudogene-2468:LOC113268616,288
113268223:gene-LOC113268223:LOC113268223,837
113268544:gene-LOC113268544:LOC113268544,4393
113268543:gene-CDC42:CDC42,2958
113268542:gene-WNT4:WNT4,9544
113268541:gene-ZBTB40:ZBTB40,11106
113268540:gene-EPHA8:EPHA8,3021
113268538:gene-C1QA:C1QA,1104
113268537:gene-C1QC:C1QC,1155
113268536:gene-C1QB:C1QB,1028
113268535:gene-EPHB2:EPHB2,4723
113268614:gene-LACTBL1:LACTBL1,1698
113268534:gene-KDM1A:KDM1A,3096
113268533:gene-LUZP1:LUZP1,14801
113268646:gene-LOC113268646:LOC113268646,78
113268531:gene-HTR1D:HTR1D,2408
113268653:gene-TRNAK-UUU-23:TRNAK-UUU,72
113268529:gene-HNRNPR:HNRNPR,2989
113268526:gene-ZNF436:ZNF436,4699
113268528:gene-LOC113268528:LOC113268528,1607
113268525:gene-TCEA3:TCEA3,1318
113268524:gene-ASAP3:ASAP3,4076
113268523:gene-E2F2:E2F2,2861
113268522:gene-ID3:ID3,957
113268611:gene-LOC113268611:LOC113268611,1386
113268520:gene-RPL11:RPL11,654
113268519:gene-ELOA:ELOA,4970
113268517:gene-PITHD1:PITHD1,1509
113268516:gene-LYPLA2:LYPLA2,1694
113268514:gene-GALE:GALE,1904
113268515:gene-HMGCL:HMGCL,1598
113268513:gene-FUCA1:FUCA1,2131
113268512:gene-CNR2:CNR2,4418
130542319:gene-LOC130542319:LOC130542319,800
130542318:gene-LOC130542318:LOC130542318,1121
113268511:gene-PNRC2:PNRC2,2648
113268509:gene-SRSF10:SRSF10,4408
113268508:gene-LOC113268508:LOC113268508,1656
130542297:gene-LOC130542297:LOC130542297,3690
113268506:gene-MYOM3:MYOM3,6805
113268505:gene-IL22RA1:IL22RA1,2779
113268222:gene-IFNLR1:IFNLR1,4752
113268610:gene-LOC113268610:LOC113268610,1162
125283084:nbis-pseudogene-3257:LOC125283084,341
125283065:gene-LOC125283065:LOC125283065,1479
113268503:gene-GRHL3:GRHL3,3208
113268501:gene-STPG1:STPG1,6723
113268500:gene-NIPAL3:NIPAL3,5903
113268499:gene-RCAN3:RCAN3,5936
113268609:gene-LOC113268609:LOC113268609,1481
113268497:gene-NCMAP:NCMAP,7151
113268608:nbis-pseudogene-2467:LOC113268608,952
113268496:gene-SRRM1:SRRM1,3998
113268495:gene-CLIC4:CLIC4,5042
113268494:gene-RUNX3:RUNX3,3768
113268493:gene-SYF2:SYF2,1705
125283072:nbis-pseudogene-3255:LOC125283072,1179
113268491:gene-RSRP1:RSRP1,1888
113268490:gene-LOC113268490:LOC113268490,2574
113268489:gene-TMEM50A:TMEM50A,1581
113268488:gene-RHCE:RHCE,1426
113268487:gene-MACO1:MACO1,3908
113268484:gene-LDLRAP1:LDLRAP1,5925
113268483:gene-MAN1C1:MAN1C1,5002
113268220:gene-SELENON:SELENON,3922
113268482:gene-MTFR1L:MTFR1L,5165
113268479:gene-AUNIP:AUNIP,2188
113268478:gene-PAQR7:PAQR7,1676
130542269:gene-LOC130542269:LOC130542269,1348
113268477:gene-STMN1:STMN1,1129
113268475:gene-PAFAH2:PAFAH2,10019
113268473:gene-EXTL1:EXTL1,4177
113268474:gene-SLC30A2:SLC30A2,3556
113268472:gene-TRIM63:TRIM63,4345
130542329:gene-LOC130542329:LOC130542329,8952
113268469:gene-PDIK1L:PDIK1L,4419
113268468:gene-FAM110D:FAM110D,1341
113268607:gene-CUNH1orf232:CUNH1orf232,603
123001995:gene-ZNF593OS:ZNF593OS,2477
113268467:gene-ZNF593:ZNF593,663
113268466:gene-CNKSR1:CNKSR1,2914
113268219:gene-CATSPER4:CATSPER4,1350
113268462:gene-CEP85:CEP85,5012
113268465:gene-SH3BGRL3:SH3BGRL3,741
113268464:gene-UBXN11:UBXN11,1569
113268461:gene-CRYBG2:CRYBG2,5814
113268460:gene-ZNF683:ZNF683,3179
113268459:gene-LIN28A:LIN28A,633
113268456:gene-DHDDS:DHDDS,6513
113268458:gene-HMGN2:HMGN2,2310
113268630:gene-LOC113268630:LOC113268630,107
113268647:gene-LOC113268647:LOC113268647,107
113268455:gene-RPS6KA1:RPS6KA1,6305
123002001:gene-LOC123002001:LOC123002001,2223
113268454:gene-ARID1A:ARID1A,8262
113268453:gene-PIGV:PIGV,3616
113268218:gene-ZDHHC18:ZDHHC18,3074
113268452:gene-SFN:SFN,1452
113268450:gene-GPN2:GPN2,3694
113268449:gene-GPATCH3:GPATCH3,3423
113268448:gene-NR0B2:NR0B2,4819
113268447:gene-NUDC:NUDC,3339
113268446:gene-KDF1:KDF1,1931
113268445:gene-TRNP1:TRNP1,1766
113268444:gene-TENT5B:TENT5B,2365
113268442:gene-SLC9A1:SLC9A1,4769
113268441:gene-WDTC1:WDTC1,4396
113268440:gene-TMEM222:TMEM222,1703
113268439:gene-SYTL1:SYTL1,2729
113268217:gene-MAP3K6:MAP3K6,4941
113268606:gene-CD164L2:CD164L2,1387
113268438:gene-GPR3:GPR3,1189
113268437:gene-WASF2:WASF2,10089
113268626:gene-LOC113268626:LOC113268626,107
113268216:nbis-pseudogene-2434:LOC113268216,511
113268435:gene-AHDC1:AHDC1,8774
113268434:gene-FGR:FGR,2451
113268433:gene-IFI6:IFI6,855
113268432:gene-FAM76A:FAM76A,7032
113268430:gene-STX12:STX12,2406
113268429:gene-PPP1R8:PPP1R8,2229
113268645:gene-LOC113268645:LOC113268645,166
113268427:gene-THEMIS2:THEMIS2,2910
113268426:gene-RPA2:RPA2,1951
113268215:gene-SMPDL3B:SMPDL3B,4481
113268425:gene-XKR8:XKR8,2200
113268424:gene-EYA3:EYA3,5541
113268423:gene-PTAFR:PTAFR,4358
113268422:gene-DNAJC8:DNAJC8,1530
113268421:gene-ATP5IF1:ATP5IF1,509
113268419:gene-SESN2:SESN2,3604
113268418:gene-MED18:MED18,1338
113268416:gene-PHACTR4:PHACTR4,7381
113268415:gene-LOC113268415:LOC113268415,633
113268633:gene-LOC113268633:LOC113268633,205
113268632:gene-LOC113268632:LOC113268632,205
113268413:gene-RCC1:RCC1,5118
113268411:gene-TRNAU1AP:TRNAU1AP,4616
113268650:gene-LOC113268650:LOC113268650,101
113268412:gene-LOC113268412:LOC113268412,654
113268648:gene-LOC113268648:LOC113268648,74
113268642:gene-LOC113268642:LOC113268642,134
113268639:gene-LOC113268639:LOC113268639,131
113268638:gene-LOC113268638:LOC113268638,135
113268410:gene-RAB42:RAB42,3256
113268409:gene-TAF12:TAF12,1317
130542263:gene-LOC130542263:LOC130542263,3678
113268644:gene-LOC113268644:LOC113268644,134
113268407:gene-GMEB1:GMEB1,4978
113268405:gene-YTHDF2:YTHDF2,3151
130542299:gene-LOC130542299:LOC130542299,4217
113268403:gene-OPRD1:OPRD1,1119
113268397:gene-EPB41:EPB41,9754
113268651:gene-LOC113268651:LOC113268651,107
113268400:gene-TMEM200B:TMEM200B,5720
113268214:nbis-pseudogene-2433:LOC113268214,1241
113268401:gene-LOC113268401:LOC113268401,937
123001999:gene-LOC123001999:LOC123001999,2818
113268399:gene-SRSF4:SRSF4,2415
113268395:gene-MECR:MECR,2159
113268624:gene-LOC113268624:LOC113268624,107
113268394:gene-PTPRU:PTPRU,5656
125283083:gene-LOC125283083:LOC125283083,348
130542309:gene-LOC130542309:LOC130542309,882
113268627:gene-LOC113268627:LOC113268627,105
113268603:gene-MATN1:MATN1,1773
113268393:gene-LAPTM5:LAPTM5,2218
113268213:gene-SDC3:SDC3,5443
113268391:gene-PUM1:PUM1,5561
113268637:gene-LOC113268637:LOC113268637,83
113268636:gene-LOC113268636:LOC113268636,83
113268634:gene-LOC113268634:LOC113268634,78
125283074:gene-LOC125283074:LOC125283074,1463
130542303:gene-LOC130542303:LOC130542303,827
113268390:gene-NKAIN1:NKAIN1,5603
113268389:gene-SNRNP40:SNRNP40,1603
113268385:gene-ZCCHC17:ZCCHC17,1621
113268386:gene-FABP3:FABP3,2123
113268387:gene-LOC113268387:LOC113268387,4129
113268384:gene-SERINC2:SERINC2,2056
113268382:gene-LOC113268382:LOC113268382,1867
113268380:gene-LOC113268380:LOC113268380,4558
113268379:gene-TINAGL1:TINAGL1,1906
113268212:nbis-pseudogene-2432:LOC113268212,400
113268378:gene-HCRTR1:HCRTR1,2058
113268377:gene-PEF1:PEF1,1723
113268376:gene-COL16A1:COL16A1,5339
113268211:gene-ADGRB2:ADGRB2,4903
113268209:gene-SPOCD1:SPOCD1,3858
113268374:gene-PTP4A2:PTP4A2,4592
113268208:gene-LOC113268208:LOC113268208,768
113268373:gene-KHDRBS1:KHDRBS1,2819
113268372:gene-TMEM39B:TMEM39B,2138
113268631:gene-LOC113268631:LOC113268631,102
113268371:gene-KPNA6:KPNA6,6835
113268370:gene-TXLNA:TXLNA,5333
113268366:gene-CCDC28B:CCDC28B,2094
113268364:gene-IQCC:IQCC,1762
113268363:gene-DCDC2B:DCDC2B,1772
113268368:gene-TMEM234:TMEM234,3429
113268367:gene-EIF3I:EIF3I,1146
113268362:gene-LOC113268362:LOC113268362,2052
113268361:gene-FAM167B:FAM167B,919
113268359:gene-LCK:LCK,2122
113268357:gene-HDAC1:HDAC1,2131
113268358:gene-MARCKSL1:MARCKSL1,1568
113268354:gene-FAM229A:FAM229A,1156
113268355:gene-TSSK3:TSSK3,2560
113268353:gene-BSDC1:BSDC1,4344
113268352:gene-ZBTB8B:ZBTB8B,2664
113268346:gene-ZBTB8A:ZBTB8A,5755
113268348:gene-ZBTB8OS:ZBTB8OS,2657
113268347:gene-RBBP4:RBBP4,2476
113268345:gene-SYNC:SYNC,2662
113268349:nbis-pseudogene-2445:LOC113268349,1255
113268343:gene-KIAA1522:KIAA1522,5981
113268340:gene-YARS1:YARS1,2595
113268341:gene-S100PBP:S100PBP,12427
113268207:gene-FNDC5:FNDC5,2725
113268339:gene-HPCA:HPCA,722
113268338:gene-TMEM54:TMEM54,1026
113268623:gene-LOC113268623:LOC113268623,160
113268206:gene-RNF19B:RNF19B,6673
113268205:nbis-pseudogene-2431:LOC113268205,1272
113268652:gene-LOC113268652:LOC113268652,103
113268337:gene-AK2:AK2,3673
113268335:gene-AZIN2:AZIN2,12719
113268628:gene-LOC113268628:LOC113268628,109
125283070:gene-LOC125283070:LOC125283070,2691
113268334:gene-TRIM62:TRIM62,3289
113268333:gene-ZNF362:ZNF362,3166
113268332:gene-A3GALT2:A3GALT2,3901
113268331:gene-PHC2:PHC2,4654
130542268:gene-LOC130542268:LOC130542268,2091
113268330:gene-ZSCAN20:ZSCAN20,4837
113268200:gene-CSMD2:CSMD2,10838
113268203:nbis-pseudogene-2430:LOC113268203,483
113268327:gene-HMGB4:HMGB4,576
113268325:gene-CUNH1orf94:CUNH1orf94,1803
113268323:gene-GJB5:GJB5,1451
113268599:gene-GJB4:GJB4,1833
113268321:gene-GJB3:GJB3,1870
113268322:gene-GJA4:GJA4,1779
113268197:nbis-pseudogene-2429:LOC113268197,1233
113268319:gene-SMIM12:SMIM12,1960
113268317:gene-DLGAP3:DLGAP3,3612
113268196:gene-LOC113268196:LOC113268196,1008
113268316:gene-TMEM35B:TMEM35B,1349
113268314:gene-ZMYM6:ZMYM6,4861
113268312:gene-ZMYM1:ZMYM1,4142
113268597:nbis-pseudogene-2465:LOC113268597,890
130542330:nbis-pseudogene-3374:LOC130542330,639
113268311:gene-SFPQ:SFPQ,8696
113268310:gene-ZMYM4:ZMYM4,20096
125283082:nbis-pseudogene-3256:LOC125283082,499
113268640:gene-LOC113268640:LOC113268640,122
113268306:gene-KIAA0319L:KIAA0319L,5160
113268308:nbis-pseudogene-2442:LOC113268308,3273
113268307:gene-NCDN:NCDN,3745
113268596:gene-TFAP2E:TFAP2E,1329
113268305:gene-PSMB2:PSMB2,3999
113268304:gene-LOC113268304:LOC113268304,734
113268303:gene-CUNH1orf216:CUNH1orf216,2010
113268194:gene-CLSPN:CLSPN,5408
113268301:nbis-pseudogene-2440:LOC113268301,485
113268595:nbis-pseudogene-2464:LOC113268595,669
113268300:gene-LOC113268300:LOC113268300,6532
113268299:gene-AGO1:AGO1,7486
113268298:gene-AGO3:AGO3,18339
113268297:gene-TEKT2:TEKT2,1496
113268296:gene-ADPRS:ADPRS,1669
113268292:gene-COL8A2:COL8A2,4027
113268293:gene-TRAPPC3:TRAPPC3,1286
113268291:gene-MAP7D1:MAP7D1,4521
113268287:gene-THRAP3:THRAP3,5821
113268289:gene-SH3D21:SH3D21,3649
113268290:gene-EVA1B:EVA1B,1037
113268286:gene-STK40:STK40,4543
113268285:gene-LSM10:LSM10,3698
113268284:gene-OSCP1:OSCP1,1468
113268283:gene-MRPS15:MRPS15,894
113268281:gene-CSF3R:CSF3R,4292
113268193:nbis-pseudogene-2428:LOC113268193,664
113268192:gene-GRIK3:GRIK3,2760
130542308:gene-LOC130542308:LOC130542308,549
113268279:gene-ZC3H12A:ZC3H12A,4978
113268278:gene-MEAF6:MEAF6,8578
113268276:gene-SNIP1:SNIP1,2510
113268275:gene-DNALI1:DNALI1,2598
113268274:gene-GNL2:GNL2,2426
113268594:gene-RSPO1:RSPO1,2826
113268272:gene-AIRIM:AIRIM,8804
113268273:gene-CDCA8:CDCA8,2291
113268271:gene-EPHA10:EPHA10,4296
113268270:gene-MANEAL:MANEAL,3098
113268266:gene-YRDC:YRDC,1570
113268267:gene-CUNH1orf122:CUNH1orf122,6416
113268265:gene-MTF1:MTF1,8338
113268264:gene-INPP5B:INPP5B,3576
113268263:gene-SF3A3:SF3A3,2116
113268262:gene-FHL3:FHL3,1703
113268261:gene-UTP11:UTP11,1433
113268593:gene-POU3F1:POU3F1,1359
113268259:gene-RRAGC:RRAGC,2824
113268257:gene-MYCBP:MYCBP,2985
130542273:gene-LOC130542273:LOC130542273,13458
113268256:gene-GJA9:GJA9,1562
113268258:gene-RHBDL2:RHBDL2,1619
113268255:gene-AKIRIN1:AKIRIN1,2231
113268254:gene-NDUFS5:NDUFS5,592
113268251:gene-MACF1:MACF1,
NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1;NW_026623008.1,11809
